 "event" , "date" ,
 "__bnode825965" , " ?(18de eeuw)" ,
 "__bnode124788" ,  ? ,
 "__bnode158451" , " ?(17de eeuw)" ,
 "__bnode541270" ,  ? ,
 "__bnode64159" ,  ? ,
 "__bnode147206" ,  ? ,
 "__bnode217070" ,  ? ,
 "__bnode902813" ,  ? ,
 "__bnode130324" ,  ? ,
 "__bnode115454" , " ?(18de eeuw)" ,
 "__bnode106606" ,  ? ,
 "__bnode1945915" ,  ? ,
 "__bnode74920" , " ?(17de eeuw)" ,
 "__bnode1856696" ,  ? ,
 "__bnode480274" , " ?(17de eeuw)" ,
 "__bnode87531" ,  ? ,
 "__bnode1250717" , " ?(18de eeuw)" ,
 "__bnode210371" ,  ? ,
 "__bnode158094" , " ?(18de eeuw)" ,
 "__bnode1562504" ,  ? ,
 "__bnode965372" ,  ? ,
 "__bnode80738" ,  ? ,
 "__bnode787021" ,  ? ,
 "__bnode349077" , " ?(17de eeuw)" ,
 "__bnode533152" ,  ? ,
 "__bnode432854" , " ?(17de eeuw)" ,
 "__bnode1895885" , " ?(18de eeuw)" ,
 "__bnode83916" , " ?(18de eeuw)" ,
 "__bnode608" , " ?(17de eeuw)" ,
 "__bnode335956" ,  ? ,
 "__bnode257391" , " ?(19de eeuw)" ,
 "__bnode705652" , " ?(14de eeuw)" ,
 "__bnode1216303" , " ?(18de eeuw)" ,
 "__bnode138119" , " ?(18de eeuw)" ,
 "__bnode439291" ,  ? ,
 "__bnode330158" ,  ? ,
 "__bnode312885" , " ?(17de eeuw)" ,
 "__bnode356794" , " ?(16de eeuw)" ,
 "__bnode1671165" ,  ? ,
 "__bnode169364" ,  ? ,
 "__bnode235986" , " ?(18de eeuw)" ,
 "__bnode193059" ,  ? ,
 "__bnode1796270" ,  ? ,
 "__bnode466735" , " ?(17de eeuw)" ,
 "__bnode515973" , " ?(18de eeuw)" ,
 "__bnode1223995" ,  ? ,
 "__bnode382159" ,  ? ,
 "__bnode273867" ,  ? ,
 "__bnode113221" , " ?(17de eeuw)" ,
 "__bnode115064" , " ?(17de eeuw)" ,
 "__bnode851907" ,  ? ,
 "__bnode770384" ,  ? ,
 "__bnode97651" ,  ? ,
 "__bnode64158" , " ?(16de eeuw)" ,
 "__bnode254774" , " ?(16de eeuw)" ,
 "__bnode116486" ,  ? ,
 "__bnode227529" ,  ? ,
 "__bnode84773" , " ?(18de eeuw)" ,
 "__bnode95191" ,  ? ,
 "__bnode477824" , " ?(16de eeuw)" ,
 "__bnode345331" ,  ? ,
 "__bnode186906" ,  ? ,
 "__bnode319864" ,  ? ,
 "__bnode91667" ,  ? ,
 "__bnode515334" ,  ? ,
 "__bnode119348" ,  ? ,
 "__bnode319076" ,  ? ,
 "__bnode184782" , " ?(19de eeuw)" ,
 "__bnode91674" , " ?(17de eeuw)" ,
 "__bnode219009" ,  ? ,
 "__bnode98090" ,  ? ,
 "__bnode93008" , " ?(18de eeuw)" ,
 "__bnode1608520" ,  ? ,
 "__bnode1300387" , " 1539?" ,
 "__bnode120557" ,  ? ,
 "__bnode537445" ,  ? ,
 "__bnode160431" ,  ? ,
 "__bnode159520" ,  ? ,
 "__bnode1219059" , " ?(17de eeuw)" ,
 "__bnode295172" , " ?(18de eeuw)" ,
 "__bnode213329" , " ?(18de eeuw)" ,
 "__bnode77793" , " ?(17de eeuw)" ,
 "__bnode272346" ,  ? ,
 "__bnode906139" ,  ? ,
 "__bnode326270" ,  ? ,
 "__bnode1435834" ,  ? ,
 "__bnode148397" ,  ? ,
 "__bnode113407" ,  ? ,
 "__bnode70097" ,  ? ,
 "__bnode300462" ,  ? ,
 "__bnode248331" , " ?(18de eeuw)" ,
 "__bnode196612" ,  ? ,
 "__bnode163907" ,  ? ,
 "__bnode145454" ,  ? ,
 "__bnode735619" ,  ? ,
 "__bnode219956" ,  ? ,
 "__bnode224413" , " ?(17de eeuw)" ,
 "__bnode246389" , " ?(18de eeuw)" ,
 "__bnode1023431" , " ?(17de eeuw)" ,
 "__bnode1768514" , " ?(17de eeuw)" ,
 "__bnode337763" ,  ? ,
 "__bnode193507" ,  ? ,
 "__bnode146222" ,  ? ,
 "__bnode770391" , " ?(18de eeuw)" ,
 "__bnode305280" , " ?(15de eeuw)" ,
 "__bnode73572" , " ?(20ste eeuw)" ,
 "__bnode87539" ,  ? ,
 "__bnode122270" ,  ? ,
 "__bnode781036" ,  ? ,
 "__bnode206548" ,  ? ,
 "__bnode454505" , " ?(18de eeuw)" ,
 "__bnode97194" , " ?(18de eeuw)" ,
 "__bnode158095" ,  ? ,
 "__bnode455014" ,  ? ,
 "__bnode254656" ,  ? ,
 "__bnode311547" ,  ? ,
 "__bnode487630" , " ?(17de eeuw)" ,
 "__bnode196620" ,  ? ,
 "__bnode584887" , " ?(17de eeuw)" ,
 "__bnode658427" , " ?(16de eeuw)" ,
 "__bnode217050" ,  ? ,
 "__bnode597839" ,  ? ,
 "__bnode437323" ,  ? ,
 "__bnode427233" , " ?(18de eeuw)" ,
 "__bnode327771" ,  ? ,
 "__bnode237914" , " ?(17de eeuw)" ,
 "__bnode193662" ,  ? ,
 "__bnode97210" , " ?(18de eeuw)" ,
 "__bnode224176" ,  ? ,
 "__bnode417237" ,  ? ,
 "__bnode478029" ,  ? ,
 "__bnode76115" ,  ? ,
 "__bnode559014" ,  ? ,
 "__bnode70104" , " ?(17de eeuw)" ,
 "__bnode177829" , " ?(16de eeuw)" ,
 "__bnode119825" , " ?(13de eeuw)" ,
 "__bnode372956" ,  ? ,
 "__bnode1289224" ,  ? ,
 "__bnode818009" ,  ? ,
 "__bnode924431" ,  ? ,
 "__bnode315203" , " ?(17de eeuw)" ,
 "__bnode430371" ,  ? ,
 "__bnode115080" , " ?(17de eeuw)" ,
 "__bnode216814" ,  ? ,
 "__bnode95704" ,  ? ,
 "__bnode444359" ,  ? ,
 "__bnode418170" , " ?(17de eeuw)" ,
 "__bnode129810" , " ?(18de eeuw)" ,
 "__bnode854560" ,  ? ,
 "__bnode509826" ,  ? ,
 "__bnode793883" ,  ? ,
 "__bnode578478" ,  ? ,
 "__bnode729785" ,  ? ,
 "__bnode836746" ,  ? ,
 "__bnode113229" , " ?(17de eeuw)" ,
 "__bnode222926" ,  ? ,
 "__bnode128667" , " ?(18de eeuw)" ,
 "__bnode160875" ,  ? ,
 "__bnode158509" , " ?(18de eeuw)" ,
 "__bnode292425" ,  ? ,
 "__bnode567815" , " ?(17de eeuw)" ,
 "__bnode646005" ,  ? ,
 "__bnode383995" ,  ? ,
 "__bnode70112" , " ?(17de eeuw)" ,
 "__bnode513718" ,  ? ,
 "__bnode134396" , " ?(18de eeuw)" ,
 "__bnode743213" ,  ? ,
 "__bnode956023" ,  ? ,
 "__bnode199303" , " ?(17de eeuw)" ,
 "__bnode238286" ,  ? ,
 "__bnode295022" ,  ? ,
 "__bnode134515" , " ?(18de eeuw)" ,
 "__bnode287814" ,  ? ,
 "__bnode236946" ,  ? ,
 "__bnode159918" , " ?(18de eeuw)" ,
 "__bnode485996" , " ?(18de eeuw)" ,
 "__bnode68512" , " ?(18de eeuw)" ,
 "__bnode353858" ,  ? ,
 "__bnode598934" ,  ? ,
 "__bnode677702" ,  ? ,
 "__bnode98089" , " ?(17de eeuw)" ,
 "__bnode88929" ,  ? ,
 "__bnode586931" , " ?(17de eeuw)" ,
 "__bnode454706" , " ?(18de eeuw)" ,
 "__bnode238689" ,  ? ,
 "__bnode166665" ,  ? ,
 "__bnode113220" ,  ? ,
 "__bnode100420" ,  ? ,
 "__bnode184476" , " ?(19de eeuw)" ,
 "__bnode118406" ,  ? ,
 "__bnode871268" , " ?(17de eeuw)" ,
 "__bnode88920" , " ?(16de eeuw)" ,
 "__bnode199148" , " ?(18de eeuw)" ,
 "__bnode229906" ,  ? ,
 "__bnode177830" ,  ? ,
 "__bnode218832" , " ?(17de eeuw)" ,
 "__bnode97659" ,  ? ,
 "__bnode241052" ,  ? ,
 "__bnode73564" , " ?(20ste eeuw)" ,
 "__bnode1613491" ,  ? ,
 "__bnode94677" ,  ? ,
 "__bnode358207" ,  ? ,
 "__bnode91683" ,  ? ,
 "__bnode100412" ,  ? ,
 "__bnode203853" ,  ? ,
 "__bnode742015" ,  ? ,
 "__bnode88720" ,  ? ,
 "__bnode213330" ,  ? ,
 "__bnode237898" , " ?(17de eeuw)" ,
 "__bnode206142" ,  ? ,
 "__bnode147225" , " ?(18de eeuw)" ,
 "__bnode1223148" ,  ? ,
 "__bnode1271888" , " ?(17de eeuw)" ,
 "__bnode1901477" ,  ? ,
 "__bnode177872" ,  ? ,
 "__bnode112902" , " ?(19de eeuw)" ,
 "__bnode327786" , " ?(18de eeuw)" ,
 "__bnode1890682" , " ?(18de eeuw)" ,
 "__bnode520762" ,  ? ,
 "__bnode165305" ,  ? ,
 "__bnode164033" , " ?(16de eeuw)" ,
 "__bnode120886" ,  ? ,
 "__bnode220740" ,  ? ,
 "__bnode118712" ,  ? ,
 "__bnode791358" ,  ? ,
 "__bnode458434" ,  ? ,
 "__bnode130323" , " ?(17de eeuw)" ,
 "__bnode196619" , " ?(17de eeuw)" ,
 "__bnode495629" ,  ? ,
 "__bnode135330" ,  ? ,
 "__bnode386749" ,  ? ,
 "__bnode88728" ,  ? ,
 "__bnode155066" , " ?(17de eeuw)" ,
 "__bnode180143" ,  ? ,
 "__bnode604135" , " ?(18de eeuw)" ,
 "__bnode148406" , " 1484?" ,
 "__bnode874321" , " ?(18de eeuw)" ,
 "__bnode268511" , " ?(17de eeuw)" ,
 "__bnode518637" , " ?(19de eeuw)" ,
 "__bnode809299" , " ?(18de eeuw)" ,
 "__bnode1553712" ,  ? ,
 "__bnode340343" , " ?(17de eeuw)" ,
 "__bnode251314" ,  ? ,
 "__bnode93025" ,  ? ,
 "__bnode440241" ,  ? ,
 "__bnode542194" ,  ? ,
 "__bnode1390714" , " ?(18de eeuw)" ,
 "__bnode73573" ,  ? ,
 "__bnode118357" ,  ? ,
 "__bnode577044" ,  ? ,
 "__bnode89775" ,  ? ,
 "__bnode279973" ,  ? ,
 "__bnode70396" , " ?(15de eeuw)" ,
 "__bnode89833" ,  ? ,
 "__bnode785444" ,  ? ,
 "__bnode111846" , " ?(18de eeuw)" ,
 "__bnode1362080" ,  ? ,
 "__bnode444628" , " ?(17de eeuw)" ,
 "__bnode385626" ,  ? ,
 "__bnode760933" , " ?(17de eeuw)" ,
 "__bnode1951296" ,  ? ,
 "__bnode119817" , " ?(13de eeuw)" ,
 "__bnode479881" , "1799?" ,
 "__bnode86751" ,  ? ,
 "__bnode96926" ,  ? ,
 "__bnode908121" ,  ? ,
 "__bnode263255" , " ?(18de eeuw)" ,
 "__bnode115463" ,  ? ,
 "__bnode220499" , " ?(19de eeuw)" ,
 "__bnode192399" ,  ? ,
 "__bnode97209" ,  ? ,
 "__bnode918738" , " ?(19de eeuw)" ,
 "__bnode222934" ,  ? ,
 "__bnode785117" , " ?(17de eeuw)" ,
 "__bnode317503" ,  ? ,
 "__bnode178880" , " ?(18de eeuw)" ,
 "__bnode454714" , " ?(18de eeuw)" ,
 "__bnode545659" ,  ? ,
 "__bnode465921" ,  ? ,
 "__bnode624013" , " ?(17de eeuw)" ,
 "__bnode95713" , " ?(17de eeuw)" ,
 "__bnode729271" , " ?(18de eeuw)" ,
 "__bnode1824800" , " ?(15de eeuw)" ,
 "__bnode1969187" ,  ? ,
 "__bnode187430" , " ?(17de eeuw)" ,
 "__bnode215757" ,  ? ,
 "__bnode937063" ,  ? ,
 "__bnode814376" , " ?(17de eeuw)" ,
 "__bnode882989" ,  ? ,
 "__bnode359529" , " ?(18de eeuw)" ,
 "__bnode62504" ,  ? ,
 "__bnode134523" , " ?(18de eeuw)" ,
 "__bnode2556" , " ?(17de eeuw)" ,
 "__bnode385939" , " ?(18de eeuw)" ,
 "__bnode440147" ,  ? ,
 "__bnode68520" , " ?(18de eeuw)" ,
 "__bnode1283003" , " ?(18de eeuw)" ,
 "__bnode212428" , " ?(19de eeuw)" ,
 "__bnode917731" , " ?(18de eeuw)" ,
 "__bnode83917" ,  ? ,
 "__bnode86759" ,  ? ,
 "__bnode364010" , " ?(19de eeuw)" ,
 "__bnode154819" ,  ? ,
 "__bnode228393" ,  ? ,
 "__bnode358893" ,  ? ,
 "__bnode193472" ,  ? ,
 "__bnode108033" , " ?(18de eeuw)" ,
 "__bnode138875" , " ?(18de eeuw)" ,
 "__bnode66747" ,  ? ,
 "__bnode336347" ,  ? ,
 "__bnode480626" ,  ? ,
 "__bnode137136" ,  ? ,
 "__bnode66739" ,  ? ,
 "__bnode268519" , " ?(17de eeuw)" ,
 "__bnode153953" , " ?(18de eeuw)" ,
 "__bnode159917" ,  ? ,
 "__bnode268504" ,  ? ,
 "__bnode454705" ,  ? ,
 "__bnode122674" ,  ? ,
 "__bnode138104" ,  ? ,
 "__bnode385304" , " ?(18de eeuw)" ,
 "__bnode146230" ,  ? ,
 "__bnode359063" ,  ? ,
 "__bnode10714" ,  ? ,
 "__bnode1330409" ,  ? ,
 "__bnode549833" , " ?(18de eeuw)" ,
 "__bnode19427" ,  ? ,
 "__bnode230644" ,  ? ,
 "__bnode342452" ,  ? ,
 "__bnode8381" , " ?(18de eeuw)" ,
 "__bnode305957" , " ?(17de eeuw)" ,
 "__bnode943444" , " ?(18de eeuw)" ,
 "__bnode919800" ,  ? ,
 "__bnode160414" , " ?(17de eeuw)" ,
 "__bnode1100303" ,  ? ,
 "__bnode58165" ,  ? ,
 "__bnode984333" , " ?(14de eeuw)" ,
 "__bnode352132" , " ?(19de eeuw)" ,
 "__bnode917723" , " ?(18de eeuw)" ,
 "__bnode383263" ,  ? ,
 "__bnode328012" , " ?(20ste eeuw)" ,
 "__bnode269040" ,  ? ,
 "__bnode440312" ,  ? ,
 "__bnode89832" , " ?(17de eeuw)" ,
 "__bnode1825956" ,  ? ,
 "__bnode1847047" , " ?(17de eeuw)" ,
 "__bnode594421" ,  ? ,
 "__bnode801295" , " ?(18de eeuw)" ,
 "__bnode289209" ,  ? ,
 "__bnode557332" ,  ? ,
 "__bnode266824" , " ?(17de eeuw)" ,
 "__bnode224313" , " ?(18de eeuw)" ,
 "__bnode588922" ,  ? ,
 "__bnode158452" ,  ? ,
 "__bnode180898" ,  ? ,
 "__bnode718936" ,  ? ,
 "__bnode245629" ,  ? ,
 "__bnode641264" , " ?(14de eeuw)" ,
 "__bnode830208" ,  ? ,
 "__bnode355414" ,  ? ,
 "__bnode47565" ,  ? ,
 "__bnode263620" ,  ? ,
 "__bnode133893" , " ?(18de eeuw)" ,
 "__bnode129794" , " ?(18de eeuw)" ,
 "__bnode396886" ,  ? ,
 "__bnode161931" ,  ? ,
 "__bnode708905" ,  ? ,
 "__bnode874329" , " ?(18de eeuw)" ,
 "__bnode112910" , " ?(19de eeuw)" ,
 "__bnode1535299" ,  ? ,
 "__bnode364009" ,  ? ,
 "__bnode1345418" , " ?(17de eeuw)" ,
 "__bnode164550" ,  ? ,
 "__bnode1816622" , " ?(18de eeuw)" ,
 "__bnode329264" ,  ? ,
 "__bnode177864" ,  ? ,
 "__bnode835566" , " ?(16de eeuw)" ,
 "__bnode150848" ,  ? ,
 "__bnode219223" ,  ? ,
 "__bnode230652" ,  ? ,
 "__bnode178881" ,  ? ,
 "__bnode620581" , " ?(17de eeuw)" ,
 "__bnode837350" ,  ? ,
 "__bnode216701" , " 1784?" ,
 "__bnode129395" ,  ? ,
 "__bnode562164" ,  ? ,
 "__bnode888527" , " ?(20ste eeuw)" ,
 "__bnode148389" ,  ? ,
 "__bnode235581" ,  ? ,
 "__bnode107820" , " ?(18de eeuw)" ,
 "__bnode241544" ,  ? ,
 "__bnode214552" ,  ? ,
 "__bnode270674" ,  ? ,
 "__bnode1942192" ,  ? ,
 "__bnode681433" ,  ? ,
 "__bnode231193" , " ?(17de eeuw)" ,
 "__bnode129007" , " ?(18de eeuw)" ,
 "__bnode154826" , " ?(18de eeuw)" ,
 "__bnode883782" , " ?(18de eeuw)" ,
 "__bnode670013" ,  ? ,
 "__bnode158103" ,  ? ,
 "__bnode224420" ,  ? ,
 "__bnode409906" , " ?(19de eeuw)" ,
 "__bnode295588" ,  ? ,
 "__bnode183908" ,  ? ,
 "__bnode21368" ,  ? ,
 "__bnode218985" ,  ? ,
 "__bnode138876" ,  ? ,
 "__bnode426970" ,  ? ,
 "__bnode157374" , " ?(16de eeuw)" ,
 "__bnode858748" , " ?(19de eeuw)" ,
 "__bnode17314" ,  ? ,
 "__bnode957063" ,  ? ,
 "__bnode336355" ,  ? ,
 "__bnode164558" ,  ? ,
 "__bnode240002" ,  ? ,
 "__bnode1088564" ,  ? ,
 "__bnode386662" ,  ? ,
 "__bnode1888533" , " ?(17de eeuw)" ,
 "__bnode341780" ,  ? ,
 "__bnode222662" ,  ? ,
 "__bnode128249" , " ?(18de eeuw)" ,
 "__bnode915364" ,  ? ,
 "__bnode329280" ,  ? ,
 "__bnode503627" ,  ? ,
 "__bnode471325" ,  ? ,
 "__bnode128370" , " ?(18de eeuw)" ,
 "__bnode193480" ,  ? ,
 "__bnode252472" ,  ? ,
 "__bnode178889" ,  ? ,
 "__bnode305627" ,  ? ,
 "__bnode1115757" ,  ? ,
 "__bnode486234" ,  ? ,
 "__bnode664121" ,  ? ,
 "__bnode1796269" , " ?(17de eeuw)" ,
 "__bnode346801" ,  ? ,
 "__bnode1281738" ,  ? ,
 "__bnode231820" ,  ? ,
 "__bnode767510" , " ?(18de eeuw)" ,
 "__bnode981918" ,  ? ,
 "__bnode1786714" ,  ? ,
 "__bnode479973" , " ?(17de eeuw)" ,
 "__bnode135353" , " ?(13de eeuw)" ,
 "__bnode338811" , " ?(18de eeuw)" ,
 "__bnode189328" ,  ? ,
 "__bnode178418" ,  ? ,
 "__bnode235985" ,  ? ,
 "__bnode967614" , " ?(17de eeuw)" ,
 "__bnode824740" ,  ? ,
 "__bnode317803" ,  ? ,
 "__bnode1723562" ,  ? ,
 "__bnode765408" ,  ? ,
 "__bnode165313" ,  ? ,
 "__bnode312869" , " ?(17de eeuw)" ,
 "__bnode169107" ,  ? ,
 "__bnode190530" ,  ? ,
 "__bnode129008" ,  ? ,
 "__bnode356025" ,  ? ,
 "__bnode1955814" , " ?(18de eeuw)" ,
 "__bnode721419" , " ?(18de eeuw)" ,
 "__bnode691698" , " ?(17de eeuw)" ,
 "__bnode352041" ,  ? ,
 "__bnode710135" ,  ? ,
 "__bnode254775" ,  ? ,
 "__bnode232809" ,  ? ,
 "__bnode129387" ,  ? ,
 "__bnode420808" , " ?(18de eeuw)" ,
 "__bnode240309" ,  ? ,
 "__bnode705533" ,  ? ,
 "__bnode1770934" ,  ? ,
 "__bnode406984" ,  ? ,
 "__bnode208851" ,  ? ,
 "__bnode408030" ,  ? ,
 "__bnode855406" , " ?(17de eeuw)" ,
 "__bnode513711" , " ?(17de eeuw)" ,
 "__bnode333791" , " ?(15de eeuw)" ,
 "__bnode539845" , " ?(17de eeuw)" ,
 "__bnode283979" ,  ? ,
 "__bnode150847" , " ?(14de eeuw)" ,
 "__bnode797070" , " ?(18de eeuw)" ,
 "__bnode329263" , " ?(17de eeuw)" ,
 "__bnode710371" ,  ? ,
 "__bnode933061" ,  ? ,
 "__bnode220560" , " ?(19de eeuw)" ,
 "__bnode145462" ,  ? ,
 "__bnode576535" , " ?(18de eeuw)" ,
 "__bnode144328" ,  ? ,
 "__bnode466752" ,  ? ,
 "__bnode212168" ,  ? ,
 "__bnode697188" , "na 1768?" ,
 "__bnode310200" ,  ? ,
 "__bnode984016" ,  ? ,
 "__bnode220732" ,  ? ,
 "__bnode358885" ,  ? ,
 "__bnode1594647" ,  ? ,
 "__bnode732724" ,  ? ,
 "__bnode527348" ,  ? ,
 "__bnode210471" ,  ? ,
 "__bnode1064295" , " ?(18de eeuw)" ,
 "__bnode1883701" ,  ? ,
 "__bnode145470" ,  ? ,
 "__bnode646212" ,  ? ,
 "__bnode777372" , " ?(17de eeuw)" ,
 "__bnode1600949" ,  ? ,
 "__bnode515811" ,  ? ,
 "__bnode345054" ,  ? ,
 "__bnode655890" ,  ? ,
 "__bnode1430226" , " ?(17de eeuw)" ,
 "__bnode260340" ,  ? ,
 "__bnode539852" ,  ? ,
 "__bnode365763" , " ?(17de eeuw)" ,
 "__bnode621911" , " ?(18de eeuw)" ,
 "__bnode708377" , " ?(17de eeuw)" ,
 "__bnode939467" , " ?(18de eeuw)" ,
 "__bnode1114468" ,  ? ,
 "__bnode364129" ,  ? ,
 "__bnode1879721" , " ?(14de eeuw)" ,
 "__bnode903073" ,  ? ,
 "__bnode879704" , " ?(17de eeuw)" ,
 "__bnode154672" ,  ? ,
 "__bnode675151" , " ?(17de eeuw)" ,
 "__bnode220507" , " ?(19de eeuw)" ,
 "__bnode197063" , " ?(17de eeuw)" ,
 "__bnode352048" , " ?(18de eeuw)" ,
 "__bnode1024645" ,  ? ,
 "__bnode176688" , " ?(18de eeuw)" ,
 "__bnode169115" ,  ? ,
 "__bnode652163" ,  ? ,
 "__bnode237915" ,  ? ,
 "__bnode227537" ,  ? ,
 "__bnode305958" ,  ? ,
 "__bnode748828" , " ?(18de eeuw)" ,
 "__bnode241536" ,  ? ,
 "__bnode471333" ,  ? ,
 "__bnode208859" ,  ? ,
 "__bnode934947" , " ?(18de eeuw)" ,
 "__bnode785611" , " ?(17de eeuw)" ,
 "__bnode235564" , " ?(18de eeuw)" ,
 "__bnode1913750" ,  ? ,
 "__bnode128241" , " ?(18de eeuw)" ,
 "__bnode207065" , " ?(18de eeuw)" ,
 "__bnode160422" , " ?(17de eeuw)" ,
 "__bnode164557" , " ?(16de eeuw)" ,
 "__bnode558181" , " ?(18de eeuw)" ,
 "__bnode827087" ,  ? ,
 "__bnode440240" , " ?(17de eeuw)" ,
 "__bnode305981" , " ?(17de eeuw)" ,
 "__bnode352049" ,  ? ,
 "__bnode341370" , " ?(16de eeuw)" ,
 "__bnode307608" ,  ? ,
 "__bnode315196" ,  ? ,
 "__bnode1623099" ,  ? ,
 "__bnode192268" ,  ? ,
 "__bnode230840" ,  ? ,
 "__bnode610732" ,  ? ,
 "__bnode186905" , " ?(17de eeuw)" ,
 "__bnode243535" , " ?(17de eeuw)" ,
 "__bnode185102" ,  ? ,
 "__bnode803027" ,  ? ,
 "__bnode232817" ,  ? ,
 "__bnode154680" ,  ? ,
 "__bnode339174" , " ?(18de eeuw)" ,
 "__bnode159113" ,  ? ,
 "__bnode138103" , " ?(18de eeuw)" ,
 "__bnode1679049" ,  ? ,
 "__bnode1156954" ,  ? ,
 "__bnode333799" , " ?(15de eeuw)" ,
 "__bnode236853" , " ?(17de eeuw)" ,
 "__bnode1196577" ,  ? ,
 "__bnode468039" ,  ? ,
 "__bnode160423" ,  ? ,
 "__bnode835575" ,  ? ,
 "__bnode432152" , " ?(17de eeuw)" ,
 "__bnode159105" ,  ? ,
 "__bnode850961" ,  ? ,
 "__bnode236846" ,  ? ,
 "__bnode1540465" ,  ? ,
 "__bnode165839" ,  ? ,
 "__bnode581938" , " ?(17de eeuw)" ,
 "__bnode815404" ,  ? ,
 "__bnode444778" , " ?(18de eeuw)" ,
 "__bnode237899" ,  ? ,
 "__bnode254767" ,  ? ,
 "__bnode293120" ,  ? ,
 "__bnode519819" ,  ? ,
 "__bnode240317" ,  ? ,
 "__bnode123652" ,  ? ,
 "__bnode1211017" ,  ? ,
 "__bnode236854" ,  ? ,
 "__bnode16605" , " ?(17de eeuw)" ,
 "__bnode911099" , " ?(17de eeuw)" ,
 "__bnode224175" , " ?(17de eeuw)" ,
 "__bnode828307" , " ?(17de eeuw)" ,
 "__bnode1103407" ,  ? ,
 "__bnode292664" ,  ? ,
 "__bnode389890" ,  ? ,
 "__bnode178888" , " ?(18de eeuw)" ,
 "__bnode332247" , " ?(18de eeuw)" ,
 "__bnode1104061" ,  ? ,
 "__bnode1338869" , " ?(17de eeuw)" ,
 "__bnode717240" , " ?(16de eeuw)" ,
 "__bnode218993" ,  ? ,
 "__bnode168615" , "ca. 1790?" ,
 "__bnode286249" ,  ? ,
 "__bnode469325" , " ?(17de eeuw)" ,
 "__bnode168137" ,  ? ,
 "__bnode124779" , " ?(18de eeuw)" ,
 "__bnode306507" , " ?(18de eeuw)" ,
 "__bnode154818" , " ?(18de eeuw)" ,
 "__bnode1404301" , " ?(17de eeuw)" ,
 "__bnode938551" ,  ? ,
 "__bnode269031" , " ?(16de eeuw)" ,
 "__bnode445959" ,  ? ,
 "__bnode661253" , " ?(17de eeuw)" ,
 "__bnode320345" ,  ? ,
 "__bnode324043" ,  ? ,
 "__bnode486343" ,  ? ,
 "__bnode359055" ,  ? ,
 "__bnode267675" ,  ? ,
 "__bnode605649" ,  ? ,
 "__bnode330166" ,  ? ,
 "__bnode348954" ,  ? ,
 "__bnode536234" , " ?(16de eeuw)" ,
 "__bnode785076" , " ?(17de eeuw)" ,
 "__bnode1724659" ,  ? ,
 "__bnode444627" ,  ? ,
 "__bnode164549" , " ?(16de eeuw)" ,
 "__bnode134397" ,  ? ,
 "__bnode232793" ,  ? ,
 "__bnode488780" ,  ? ,
 "__bnode346438" ,  ? ,
 "__bnode212436" , " ?(19de eeuw)" ,
 "__bnode160415" ,  ? ,
 "__bnode326541" ,  ? ,
 "__bnode216806" ,  ? ,
 "__bnode176687" ,  ? ,
 "__bnode987809" ,  ? ,
 "__bnode654023" , " ?(16de eeuw)" ,
 "__bnode815952" ,  ? ,
 "__bnode220498" ,  ? ,
 "__bnode207617" ,  ? ,
 "__bnode976862" , " ?(19de eeuw)" ,
 "__bnode1918772" ,  ? ,
 "__bnode353857" , " ?(17de eeuw)" ,
 "__bnode124787" , " ?(18de eeuw)" ,
 "__bnode1011361" ,  ? ,
 "__bnode513363" ,  ? ,
 "__bnode594297" , " ?(17de eeuw)" ,
 "__bnode487196" , " ?(17de eeuw)" ,
 "__bnode128999" , " ?(18de eeuw)" ,
 "__bnode283023" ,  ? ,
 "__bnode212167" , " ?(18de eeuw)" ,
 "__bnode833724" , " ?(18de eeuw)" ,
 "__bnode605373" ,  ? ,
 "__bnode484770" ,  ? ,
 "__bnode233811" ,  ? ,
 "__bnode1081696" ,  ? ,
 "__bnode301930" ,  ? ,
 "__bnode330157" , " ?(18de eeuw)" ,
 "__bnode1352375" ,  ? ,
 "__bnode344224" , " ?(16de eeuw)" ,
 "__bnode326542" , " ?(18de eeuw)" ,
 "__bnode199295" , " ?(17de eeuw)" ,
 "__bnode219214" , " ?(14de eeuw)" ,
 "__bnode137143" , " ?(17de eeuw)" ,
 "__bnode277682" , " ?(18de eeuw)" ,
 "__bnode452196" ,  ? ,
 "__bnode1862338" ,  ? ,
 "__bnode957070" , " ?(18de eeuw)" ,
 "__bnode278919" ,  ? ,
 "__bnode1913749" , " ?(17de eeuw)" ,
 "__bnode271824" , "7 december? 1803" ,
 "__bnode231090" ,  ? ,
 "__bnode358216" , " ?(17de eeuw)" ,
 "__bnode249015" ,  ? ,
 "__bnode230848" ,  ? ,
 "__bnode861927" ,  ? ,
 "__bnode1235648" ,  ? ,
 "__bnode245955" ,  ? ,
 "__bnode238294" ,  ? ,
 "__bnode483782" ,  ? ,
 "__bnode1180750" ,  ? ,
 "__bnode369305" , "1636?" ,
 "__bnode1690181" ,  ? ,
 "__bnode193506" , " ?(17de eeuw)" ,
 "__bnode449810" ,  ? ,
 "__bnode260339" , " ?(17de eeuw)" ,
 "__bnode222661" , " ?(17de eeuw)" ,
 "__bnode503966" , " ?(18de eeuw)" ,
 "__bnode596069" , " ?(17de eeuw)" ,
 "__bnode216805" , " ?(17de eeuw)" ,
 "__bnode343010" ,  ? ,
 "__bnode187422" , " ?(17de eeuw)" ,
 "__bnode388638" ,  ? ,
